CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO,INVENTORY_ID,COMPANY_NAME,PACKAGE_ID
3af36ec9-5c74-44da-872f-ef06c2a440bf,8910300000003570485,DATA,2023-05-26T04:43:36.000Z,2023-05-26T04:43:39.000Z,328,,,,COL,Colombia,732,101,26,454006330022739,48321,CLIENTE D,
c98579bb-43a0-4ed9-8c68-3befa6af63b5,8910300000003488205,DATA,2023-05-26T04:42:23.000Z,2023-05-26T04:43:39.000Z,971,,,,COL,Colombia,732,101,10,525053099797838,48321,CLIENTE D,
7197ecb5-cd03-464b-9428-85a45fe2297b,8910300000003499574,DATA,2023-05-25T23:20:17.000Z,2023-05-26T04:43:39.000Z,16033,,,,COL,Colombia,732,101,23,240075900193801,48321,CLIENTE D,
a4aafbd7-2366-4906-807c-54db42b1dc36,8910300000003488947,DATA,2023-05-25T22:50:48.000Z,2023-05-26T04:43:39.000Z,32442,,,,COL,Colombia,732,101,10,525053099798580,48321,CLIENTE D,
44eb14a2-eb7e-4240-b44b-924b6e5da030,8910300000003490814,DATA,2023-05-25T16:57:24.000Z,2023-05-26T04:43:39.000Z,149416,,,,COL,Colombia,732,101,10,525053099808097,48321,CLIENTE D,
ad65a35a-d795-4f40-bd23-82266483db64,8910300000004547048,DATA,2023-05-26T04:36:04.000Z,2023-05-26T04:43:39.000Z,1023,,,,COL,Colombia,732,101,26,454006330048803,48321,CLIENTE D,
ae23a80f-80e6-48dd-8a41-691eac310dc3,8910300000001882580,DATA,2023-05-25T22:37:05.000Z,2023-05-26T04:43:39.000Z,16064,,,,COL,Colombia,732,101,10,525053099291535,48321,CLIENTE D,
91d25e22-16c6-457b-8e15-97798fd4baa3,8910300000003489714,DATA,2023-05-26T03:23:21.000Z,2023-05-26T04:43:39.000Z,27545,,,,COL,Colombia,732,101,10,525053099799347,48321,CLIENTE D,
73d20bae-fe46-42a5-bc99-e7148b3fedbe,8910300000004547307,DATA,2023-05-26T00:32:20.000Z,2023-05-26T04:43:39.000Z,60083,,,,COL,Colombia,732,101,26,454006330049062,48321,CLIENTE D,
866d0145-cf8e-46d4-8ea1-e5dd30985b09,8910300000003500306,DATA,2023-05-26T03:28:24.000Z,2023-05-26T04:43:40.000Z,23650,,,,COL,Colombia,732,101,23,240075900194533,48321,CLIENTE D,
b9bd7ccb-3ea8-42df-ba84-8a4fcc5d2f2c,8910300000001887330,DATA,2023-05-25T18:57:53.000Z,2023-05-26T04:43:40.000Z,22329,,,,COL,Colombia,732,101,23,240075900057444,48321,CLIENTE D,
c5a1f233-31c3-49d8-bd26-ddd398b6e4bb,8910300000003489359,DATA,2023-05-25T21:07:28.000Z,2023-05-26T04:43:40.000Z,20876,,,,COL,Colombia,732,101,10,525053099798992,48321,CLIENTE D,
c9fff767-3ea2-40f2-9193-ad42ee5895e0,8910300000001884926,DATA,2023-05-26T04:32:22.000Z,2023-05-26T04:43:39.000Z,1435,,,,COL,Colombia,732,101,23,240075900055040,48321,CLIENTE D,
15483e20-fa98-4053-9d9a-2a19c23004c3,8910300000003570160,DATA,2023-05-26T02:13:47.000Z,2023-05-26T04:43:40.000Z,73460,,,,COL,Colombia,732,101,26,454006330022414,48321,CLIENTE D,
a4940726-5c71-4055-bf7b-31d44b7a4f4c,8910300000003488005,DATA,2023-05-25T19:23:29.000Z,2023-05-26T04:43:40.000Z,40648,,,,COL,Colombia,732,101,10,525053099797638,48321,CLIENTE D,
18d10f7f-20dd-467a-91b7-cae5ce96f29f,8910300000001884710,DATA,2023-05-25T22:22:42.000Z,2023-05-26T04:43:40.000Z,15854,,,,COL,Colombia,732,101,23,240075900054824,48321,CLIENTE D,
96ce0c32-3830-4f2b-b270-e85ad0621aa7,8910300000003489564,DATA,2023-05-26T01:12:27.000Z,2023-05-26T04:43:40.000Z,10381,,,,COL,Colombia,732,101,10,525053099799197,48321,CLIENTE D,
5740d011-0365-4114-ad73-806e3beff233,8910300000003500211,DATA,2023-05-26T02:49:57.000Z,2023-05-26T04:43:40.000Z,6037,,,,COL,Colombia,732,101,23,240075900194438,48321,CLIENTE D,
ef55f308-6c3f-4f98-9171-941b1b63be80,8910300000003500368,DATA,2023-05-25T21:11:37.000Z,2023-05-26T04:43:40.000Z,22291,,,,COL,Colombia,732,101,23,240075900194595,48321,CLIENTE D,
b0a02f35-dfd6-40f4-b7e5-4eac3015deba,8910300000001882549,DATA,2023-05-26T00:29:15.000Z,2023-05-26T04:43:41.000Z,11439,,,,COL,Colombia,732,123,10,525053099291504,48321,CLIENTE D,
d2da19a0-5458-4d15-b697-4179033da5ae,8910300000004538572,DATA,2023-05-26T00:12:32.000Z,2023-05-26T04:43:40.000Z,15116,,,,COL,Colombia,732,101,26,454006330040327,48321,CLIENTE D,
9976a495-fc92-45c0-8703-21a01ccdce80,8910300000003488429,DATA,2023-05-25T10:58:05.000Z,2023-05-26T04:43:41.000Z,45346,,,,COL,Colombia,732,123,10,525053099798062,48321,CLIENTE D,
5de9b9f4-c67e-4e6a-b816-28e367d41912,8910300000003490157,DATA,2023-05-26T04:09:58.000Z,2023-05-26T04:43:41.000Z,4696,,,,COL,Colombia,732,101,10,525053099799790,48321,CLIENTE D,
3bf38715-7ebf-49df-a7ad-9a9e6dff81c5,8910300000003499275,DATA,2023-05-26T01:45:49.000Z,2023-05-26T04:43:41.000Z,10570,,,,COL,Colombia,732,101,23,240075900193502,48321,CLIENTE D,
3f9ffa82-7131-4cdc-8608-add55c83d230,8910300000004542140,DATA,2023-05-25T14:08:05.000Z,2023-05-26T04:43:41.000Z,73453,,,,COL,Colombia,732,101,26,454006330043895,48321,CLIENTE D,
580b9655-061b-404f-b43f-30f14a4ed9b7,8910300000001886875,DATA,2023-05-26T04:39:18.000Z,2023-05-26T04:43:41.000Z,5438,,,,COL,Colombia,732,101,23,240075900056989,48321,CLIENTE D,
435557b3-178c-42a8-aac7-9fadd27b38f6,8910300000003489044,DATA,2023-05-26T04:32:48.000Z,2023-05-26T04:43:41.000Z,2851,,,,COL,Colombia,732,101,10,525053099798677,48321,CLIENTE D,
fc03aba6-f8ef-47a3-b7a4-c8c55c62e685,8910300000003487972,DATA,2023-05-26T00:01:39.000Z,2023-05-26T04:43:41.000Z,24724,,,,COL,Colombia,732,101,10,525053099797605,48321,CLIENTE D,
